"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","gini_em","gini_ep","firstrepro_em","firstrepro_ep","longevity_em","longevity_ep","species"
"2012",NA,0.0400272833469931,0.0611308168939307,1.97667365641984,3.77352059205563,0.196305015227475,0.476818910388536,0.127166793417573,0.280795568183196,2,2,-0.843984207372742,-0.573414623031661,1.15601579262726,1.42658537696834,0.939634591909359,1.54299034975406,0.321256258847405,0.550488273410265,0,0,1.49523696579687,2.06884102957117,3,5,"POAL"
"2013",NA,0.0122051951390935,0.0369516733255148,2.91729572369988,3.36528651976921,0.220851144733243,0.375292858717647,0.0990692787368908,0.2381492730083,2,2,-0.876483218646704,-0.639135727637136,1.1235167813533,1.36086427236286,0.910207921489929,1.24584244230477,0.291852968663974,0.50799193165375,0,0,1.77547005554154,2.16862123453587,3,4,"POAL"
"2014",NA,0.0505704924193367,0.0420364228643133,1.98912247348604,3.35154299388425,0.22305127946294,0.388446459714075,0.183076261915849,0.27327802111405,2,2,-0.784812353946305,-0.588924110214118,1.2151876460537,1.41107588978588,0.923842333136158,1.53642479962894,0.353054243517682,0.53463162510509,0,0,1.6386133230257,2.05982481673888,3,5,"POAL"
"2015",NA,0.0514649536163139,0.0176266887576123,1.96309235923681,2.27385983665445,0.220619302921861,0.169316578814735,0.0998323915188261,0.0954801703336666,2,2,-0.878173119595265,-0.893221448376938,1.12182688040473,1.10677855162306,1.07309564160749,0.379403316217524,0.286219047931496,0.244005420571235,0,0,2.05814219818241,2.19745416426009,3,2,"POAL"
"2016",NA,0.0331646139206977,0.0335569667209815,2.15781679915715,3.26711951652204,0.206269188684246,0.353811171572059,0.114400246022916,0.225513279570697,2,2,-0.865186452542095,-0.697160463726458,1.13481354745791,1.30283953627354,1.03027330077918,1.36774760561779,0.294296632273138,0.452666478957012,0,0,2.6477058958645,2.33262916080626,3,4,"POAL"
"2017",NA,0.0211658093690131,0.0199755653522289,2.13986528046831,3.28813312579781,0.165020209541457,0.304187304748859,0.139454764932903,0.187538135930171,2,2,-0.82348179937355,-0.748763990230883,1.17651820062645,1.25123600976912,1.09298079831136,1.18285890623731,0.347790245710361,0.425745726250949,0,0,1.544087217569,1.82779362033542,3,4,"POAL"
"2018",NA,0.0111362516491423,0.0236172247817373,3.46696375604678,2.59369888550035,0.273279855560303,0.235938474896856,0.086624321785917,0.146114645984477,2,2,-0.90750293893208,-0.819963909314479,1.09249706106792,1.18003609068552,0.552484644071665,0.891967620751132,0.215637040185985,0.345493429010224,0,0,1.21576710598041,1.70752021719151,2,3,"POAL"
"2019",NA,0.128942093085627,0.0701361250266648,2.42320485398054,3.03525153525575,0.42941844407455,0.41665987802818,0.169269218539087,0.300454494823668,2,2,-0.795404519701944,-0.528367163325778,1.20459548029806,1.47163283667422,1.08290877901144,1.44128977221279,0.355847114348095,0.557743072491275,0,0,2.757005195245,2.27552043740123,3,5,"POAL"
"2020",NA,0.0634802847383376,0.0608247502361046,3.50139171441718,3.12351608579699,0.455022420370201,0.408057022952443,0.236734400123566,0.292622015384184,2,2,-0.660648122824403,-0.558208766976854,1.3393518771756,1.44179123302315,1.59662226100289,1.46588451380727,0.504586344263705,0.540128353117754,0,0,2.30805048438045,2.19288935063658,5,5,"POAL"
"2021",NA,0.0925943989401445,0.0626616268203291,2.56452951600035,2.74984633790671,0.395398609563766,0.36519230278893,0.147155985331226,0.235043149624863,2,2,-0.794029110319952,-0.656667703854326,1.20597088968005,1.34333229614568,1.31966359418222,1.30311735029866,0.405806716128146,0.489649882706199,0,0,1.95705195881691,2.1974480678434,4,4,"POAL"
